leftpic, middlepic, rightpic, steering angle, break, throttle, speedmph, battery temp, battery %
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_16_700.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_16_700.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_16_700.jpg,0,0,0,0.0001358269,24.93,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_16_773.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_16_773.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_16_773.jpg,0,0,0,0.0002011981,24.92,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_16_845.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_16_845.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_16_845.jpg,0,0,0,4.564167E-05,24.92,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_16_921.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_16_921.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_16_921.jpg,0,0,0,3.340834E-05,24.92,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_16_996.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_16_996.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_16_996.jpg,0,0,0,3.824429E-05,24.92,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_17_070.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_17_070.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_17_070.jpg,0,0,0,6.121913E-05,24.91,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_17_148.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_17_148.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_17_148.jpg,0,0,0,2.373057E-06,24.91,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_17_222.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_17_222.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_17_222.jpg,0,0,0,6.228455E-06,24.91,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_17_303.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_17_303.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_17_303.jpg,0,0,0,0.0001111098,24.91,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_17_380.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_17_380.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_17_380.jpg,0,0,0,0.0001198923,24.90,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_17_456.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_17_456.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_17_456.jpg,0,0,0,0.0002173644,24.90,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_17_531.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_17_531.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_17_531.jpg,0,0,0,3.160433E-05,24.90,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_17_620.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_17_620.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_17_620.jpg,0,0,0,4.013033E-05,24.89,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_17_693.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_17_693.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_17_693.jpg,0,0,0,4.814635E-05,24.89,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_17_772.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_17_772.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_17_772.jpg,0,0,0,6.826578E-05,24.89,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_17_850.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_17_850.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_17_850.jpg,0,0,0,8.223487E-05,24.89,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_17_924.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_17_924.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_17_924.jpg,0,0,0,9.75369E-05,24.88,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_000.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_000.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_000.jpg,0,0,0,0.0001271772,24.88,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_074.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_074.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_074.jpg,0,0,0,0.0001456738,24.88,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_150.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_150.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_150.jpg,0,0,0,0.000201132,24.88,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_223.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_223.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_223.jpg,0,0,0,0.0002623067,24.87,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_296.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_296.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_296.jpg,0,0,0,4.458198E-05,24.87,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_371.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_371.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_371.jpg,0,0,0,4.565987E-05,24.87,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_449.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_449.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_449.jpg,0,0,0,6.524501E-05,24.87,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_526.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_526.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_526.jpg,0,0,0,4.331464E-06,24.86,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_599.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_599.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_599.jpg,0,0,0,9.148335E-05,24.86,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_678.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_678.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_678.jpg,0,0.5478055,0,0.2133216,24.86,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_745.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_745.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_745.jpg,0,1,0,1.029985,24.85,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_830.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_830.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_830.jpg,0,1,0,2.384834,24.85,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_909.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_909.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_909.jpg,0,1,0,3.463925,24.85,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_18_987.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_18_987.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_18_987.jpg,0,1,0,4.539236,24.85,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_19_068.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_19_068.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_19_068.jpg,0,1,0,5.610732,24.84,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_19_144.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_19_144.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_19_144.jpg,0,1,0,6.411462,24.84,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_19_223.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_19_223.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_19_223.jpg,0,1,0,7.475445,24.84,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_19_300.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_19_300.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_19_300.jpg,0,1,0,8.535579,24.84,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_19_371.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_19_371.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_19_371.jpg,0,1,0,9.671167,24.83,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_19_446.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_19_446.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_19_446.jpg,0,1,0,10.64413,24.83,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_19_530.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_19_530.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_19_530.jpg,0,1,0,11.56113,24.83,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_19_612.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_19_612.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_19_612.jpg,0,1,0,11.92854,24.83,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_19_697.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_19_697.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_19_697.jpg,0,1,0,12.75366,24.82,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_19_775.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_19_775.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_19_775.jpg,0,1,0,13.1454,24.82,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_19_861.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_19_861.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_19_861.jpg,0,1,0,14.22307,24.82,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_19_941.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_19_941.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_19_941.jpg,0,1,0,15.13293,24.82,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_028.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_028.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_028.jpg,0,1,0,16.34429,24.81,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_103.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_103.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_103.jpg,0,1,0,17.39057,24.81,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_189.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_189.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_189.jpg,0,1,0,19.06758,24.81,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_264.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_264.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_264.jpg,0,1,0,20.21148,24.81,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_331.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_331.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_331.jpg,0,1,0,21.84117,24.81,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_406.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_406.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_406.jpg,0,1,0,23.57567,24.81,99.99
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_483.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_483.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_483.jpg,0,1,0,24.87577,24.81,99.98
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_562.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_562.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_562.jpg,0,1,0,26.59678,24.81,99.98
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_634.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_634.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_634.jpg,0,1,0,28.30487,24.81,99.98
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_706.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_706.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_706.jpg,0,1,0,29.99855,24.82,99.98
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_776.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_776.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_776.jpg,0,1,0,31.26023,24.82,99.98
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_847.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_847.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_847.jpg,0,1,0,32.93087,24.82,99.98
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_921.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_921.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_921.jpg,0,1,0,34.17494,24.82,99.98
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_20_995.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_20_995.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_20_995.jpg,0,1,0,35.82256,24.83,99.98
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_21_069.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_21_069.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_21_069.jpg,0,1,0,37.4567,24.83,99.98
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_21_142.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_21_142.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_21_142.jpg,0,1,0,38.6735,24.83,99.97
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_21_215.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_21_215.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_21_215.jpg,0,1,0,40.28511,24.84,99.97
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_21_287.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_21_287.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_21_287.jpg,0.214782,1,0,41.85051,24.85,99.97
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_21_359.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_21_359.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_21_359.jpg,0.2303801,1,0,42.99538,24.85,99.97
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_21_430.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_21_430.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_21_430.jpg,0,0,0,42.88991,24.85,99.97
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_21_500.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_21_500.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_21_500.jpg,0,0,0,41.59618,24.85,99.97
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_21_578.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_21_578.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_21_578.jpg,0,0,0,41.25674,24.84,99.97
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_21_656.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_21_656.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_21_656.jpg,0,0,0,40.92483,24.84,99.97
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_21_727.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_21_727.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_21_727.jpg,0,1,0,41.35284,24.84,99.97
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_21_795.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_21_795.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_21_795.jpg,-0.01844929,1,0,42.5237,24.84,99.97
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_21_863.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_21_863.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_21_863.jpg,0,1,0,43.70853,24.85,99.97
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_21_933.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_21_933.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_21_933.jpg,0,1,0,45.27982,24.85,99.97
E:\Users\Matt\Documents\IMG\center_2018_04_24_16_01_22_000.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_24_16_01_22_000.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_24_16_01_22_000.jpg,0.1062358,1,0,46.05918,24.85,99.97
